Date,month,Market,Length,Grade.Type,Series,Price,y,Width,Height
2010-09-09,9,2,16.0,0,102,335,315,2,3
2010-09-16,9,2,16.0,0,102,330,315,2,3
2010-09-23,9,2,16.0,0,102,315,310,2,3
2010-09-30,9,2,16.0,0,102,315,305,2,3
2010-10-07,10,2,16.0,0,102,315,305,2,3
2010-10-14,10,2,16.0,0,102,315,305,2,3
2010-10-21,10,2,16.0,0,102,310,300,2,3
2010-10-28,10,2,16.0,0,102,305,300,2,3
2010-11-04,11,2,16.0,0,102,305,300,2,3
2010-11-11,11,2,16.0,0,102,305,290,2,3
2010-11-18,11,2,16.0,0,102,300,290,2,3
2010-11-25,11,2,16.0,0,102,300,290,2,3
2010-12-02,12,2,16.0,0,102,300,292,2,3
2010-12-09,12,2,16.0,0,102,290,300,2,3
2010-12-16,12,2,16.0,0,102,290,310,2,3
2010-12-23,12,2,16.0,0,102,290,300,2,3
2010-12-30,12,2,16.0,0,102,292,305,2,3
2011-01-06,1,2,16.0,0,102,300,300,2,3
2011-01-13,1,2,16.0,0,102,310,295,2,3
2011-01-20,1,2,16.0,0,102,300,300,2,3
2011-01-27,1,2,16.0,0,102,305,295,2,3
2011-02-03,2,2,16.0,0,102,300,290,2,3
2011-02-10,2,2,16.0,0,102,295,290,2,3
2011-02-17,2,2,16.0,0,102,300,285,2,3
2011-02-24,2,2,16.0,0,102,295,285,2,3
2011-03-03,3,2,16.0,0,102,290,280,2,3
2011-03-10,3,2,16.0,0,102,290,275,2,3
2011-03-17,3,2,16.0,0,102,285,265,2,3
2011-03-24,3,2,16.0,0,102,285,265,2,3
2011-03-31,3,2,16.0,0,102,280,265,2,3
2011-04-07,4,2,16.0,0,102,275,265,2,3
2011-04-14,4,2,16.0,0,102,265,260,2,3
2011-04-21,4,2,16.0,0,102,265,260,2,3
2011-04-28,4,2,16.0,0,102,265,265,2,3
2011-05-05,5,2,16.0,0,102,265,270,2,3
2011-05-12,5,2,16.0,0,102,260,270,2,3
2011-05-19,5,2,16.0,0,102,260,270,2,3
2011-05-26,5,2,16.0,0,102,265,275,2,3
2011-06-02,6,2,16.0,0,102,270,275,2,3
2011-06-09,6,2,16.0,0,102,270,270,2,3
2011-06-16,6,2,16.0,0,102,270,270,2,3
2011-06-23,6,2,16.0,0,102,275,270,2,3
2011-06-30,6,2,16.0,0,102,275,271,2,3
2011-07-07,7,2,16.0,0,102,270,271,2,3
2011-07-14,7,2,16.0,0,102,270,265,2,3
2011-07-21,7,2,16.0,0,102,270,255,2,3
2011-07-28,7,2,16.0,0,102,271,260,2,3
2011-08-04,8,2,16.0,0,102,271,265,2,3
2011-08-11,8,2,16.0,0,102,265,280,2,3
2011-08-18,8,2,16.0,0,102,255,280,2,3
2011-08-25,8,2,16.0,0,102,260,275,2,3
2011-09-01,9,2,16.0,0,102,265,275,2,3
2011-09-08,9,2,16.0,0,102,280,275,2,3
2011-09-15,9,2,16.0,0,102,280,275,2,3
2011-09-22,9,2,16.0,0,102,275,275,2,3
2011-09-29,9,2,16.0,0,102,275,260,2,3
2011-10-06,10,2,16.0,0,102,275,260,2,3
2011-10-13,10,2,16.0,0,102,275,270,2,3
2011-10-20,10,2,16.0,0,102,275,280,2,3
2011-10-27,10,2,16.0,0,102,260,285,2,3
2011-11-03,11,2,16.0,0,102,260,290,2,3
2011-11-10,11,2,16.0,0,102,270,305,2,3
2011-11-17,11,2,16.0,0,102,280,315,2,3
2011-11-24,11,2,16.0,0,102,285,330,2,3
2011-12-01,12,2,16.0,0,102,290,335,2,3
2011-12-08,12,2,16.0,0,102,305,335,2,3
2011-12-15,12,2,16.0,0,102,315,340,2,3
2011-12-22,12,2,16.0,0,102,330,340,2,3
2011-12-29,12,2,16.0,0,102,335,340,2,3
2012-01-05,1,2,16.0,0,102,335,340,2,3
2012-01-12,1,2,16.0,0,102,340,340,2,3
2012-01-19,1,2,16.0,0,102,340,345,2,3
2012-01-26,1,2,16.0,0,102,340,345,2,3
2012-02-02,2,2,16.0,0,102,340,360,2,3
2012-02-09,2,2,16.0,0,102,340,360,2,3
2012-02-16,2,2,16.0,0,102,345,365,2,3
2012-02-23,2,2,16.0,0,102,345,385,2,3
2012-03-01,3,2,16.0,0,102,360,385,2,3
2012-03-08,3,2,16.0,0,102,360,380,2,3
2012-03-15,3,2,16.0,0,102,365,385,2,3
2012-03-22,3,2,16.0,0,102,385,400,2,3
2012-03-29,3,2,16.0,0,102,385,400,2,3
2012-04-05,4,2,16.0,0,102,380,400,2,3
2012-04-12,4,2,16.0,0,102,385,405,2,3
2012-04-19,4,2,16.0,0,102,400,405,2,3
2012-04-26,4,2,16.0,0,102,400,405,2,3
2012-05-03,5,2,16.0,0,102,400,410,2,3
2012-05-10,5,2,16.0,0,102,405,405,2,3
2012-05-17,5,2,16.0,0,102,405,410,2,3
2012-05-24,5,2,16.0,0,102,405,405,2,3
2012-05-31,5,2,16.0,0,102,410,390,2,3
2012-06-07,6,2,16.0,0,102,405,390,2,3
2012-06-14,6,2,16.0,0,102,410,385,2,3
2012-06-21,6,2,16.0,0,102,405,385,2,3
2012-06-28,6,2,16.0,0,102,390,385,2,3
2012-07-05,7,2,16.0,0,102,390,384,2,3
2012-07-12,7,2,16.0,0,102,385,385,2,3
2012-07-19,7,2,16.0,0,102,385,390,2,3
2012-07-26,7,2,16.0,0,102,385,395,2,3
2012-08-02,8,2,16.0,0,102,384,380,2,3
2012-08-09,8,2,16.0,0,102,385,370,2,3
2012-08-16,8,2,16.0,0,102,390,360,2,3
2012-08-23,8,2,16.0,0,102,395,345,2,3
2012-08-30,8,2,16.0,0,102,380,345,2,3
2012-09-06,9,2,16.0,0,102,370,350,2,3
2012-09-13,9,2,16.0,0,102,360,340,2,3
2012-09-20,9,2,16.0,0,102,345,340,2,3
2012-09-27,9,2,16.0,0,102,345,345,2,3
2012-10-04,10,2,16.0,0,102,350,345,2,3
2012-10-11,10,2,16.0,0,102,340,355,2,3
2012-10-18,10,2,16.0,0,102,340,355,2,3
2012-10-25,10,2,16.0,0,102,345,360,2,3
2012-11-01,11,2,16.0,0,102,345,370,2,3
2012-11-08,11,2,16.0,0,102,355,385,2,3
2012-11-15,11,2,16.0,0,102,355,390,2,3
2012-11-22,11,2,16.0,0,102,360,395,2,3
2012-11-29,11,2,16.0,0,102,370,398,2,3
2012-12-06,12,2,16.0,0,102,385,399,2,3
2012-12-13,12,2,16.0,0,102,390,400,2,3
2012-12-20,12,2,16.0,0,102,395,400,2,3
2012-12-27,12,2,16.0,0,102,398,395,2,3
2013-01-03,1,2,16.0,0,102,399,395,2,3
2013-01-10,1,2,16.0,0,102,400,395,2,3
2013-01-17,1,2,16.0,0,102,400,410,2,3
2013-01-24,1,2,16.0,0,102,395,410,2,3
2013-01-31,1,2,16.0,0,102,395,400,2,3
2013-02-07,2,2,16.0,0,102,395,410,2,3
2013-02-14,2,2,16.0,0,102,410,410,2,3
2013-02-21,2,2,16.0,0,102,410,415,2,3
2013-02-28,2,2,16.0,0,102,400,430,2,3
2013-03-07,3,2,16.0,0,102,410,435,2,3
2013-03-14,3,2,16.0,0,102,410,430,2,3
2013-03-21,3,2,16.0,0,102,415,425,2,3
2013-03-28,3,2,16.0,0,102,430,420,2,3
2013-04-04,4,2,16.0,0,102,435,420,2,3
2013-04-11,4,2,16.0,0,102,430,415,2,3
2013-04-18,4,2,16.0,0,102,425,400,2,3
2013-04-25,4,2,16.0,0,102,420,400,2,3
2013-05-02,5,2,16.0,0,102,420,390,2,3
2013-05-09,5,2,16.0,0,102,415,390,2,3
2013-05-16,5,2,16.0,0,102,400,390,2,3
2013-05-23,5,2,16.0,0,102,400,380,2,3
2013-05-30,5,2,16.0,0,102,390,380,2,3
2013-06-06,6,2,16.0,0,102,390,380,2,3
2013-06-13,6,2,16.0,0,102,390,395,2,3
2013-06-20,6,2,16.0,0,102,380,400,2,3
2013-06-27,6,2,16.0,0,102,380,402,2,3
2013-07-04,7,2,16.0,0,102,380,404,2,3
2013-07-11,7,2,16.0,0,102,395,405,2,3
2013-07-18,7,2,16.0,0,102,400,405,2,3
2013-07-25,7,2,16.0,0,102,402,405,2,3
2013-08-01,8,2,16.0,0,102,404,400,2,3
2013-08-08,8,2,16.0,0,102,405,400,2,3
2013-08-15,8,2,16.0,0,102,405,395,2,3
2013-08-22,8,2,16.0,0,102,405,395,2,3
2013-08-29,8,2,16.0,0,102,400,395,2,3
2013-09-05,9,2,16.0,0,102,400,395,2,3
2013-09-12,9,2,16.0,0,102,395,395,2,3
2013-09-19,9,2,16.0,0,102,395,395,2,3
2013-09-26,9,2,16.0,0,102,395,395,2,3
2013-10-03,10,2,16.0,0,102,395,400,2,3
2013-10-10,10,2,16.0,0,102,395,400,2,3
2013-10-17,10,2,16.0,0,102,395,400,2,3
2013-10-24,10,2,16.0,0,102,395,400,2,3
2013-10-31,10,2,16.0,0,102,400,395,2,3
2013-11-07,11,2,16.0,0,102,400,390,2,3
2013-11-14,11,2,16.0,0,102,400,390,2,3
2013-11-21,11,2,16.0,0,102,400,390,2,3
2013-11-28,11,2,16.0,0,102,395,388,2,3
2013-12-05,12,2,16.0,0,102,390,386,2,3
2013-12-12,12,2,16.0,0,102,390,385,2,3
2013-12-19,12,2,16.0,0,102,390,385,2,3
2013-12-26,12,2,16.0,0,102,388,385,2,3
2014-01-02,1,2,16.0,0,102,386,390,2,3
2014-01-09,1,2,16.0,0,102,385,385,2,3
2014-01-16,1,2,16.0,0,102,385,385,2,3
2014-01-23,1,2,16.0,0,102,385,375,2,3
2014-01-30,1,2,16.0,0,102,390,370,2,3
2014-02-06,2,2,16.0,0,102,385,370,2,3
2014-02-13,2,2,16.0,0,102,385,375,2,3
2014-02-20,2,2,16.0,0,102,375,375,2,3
2014-02-27,2,2,16.0,0,102,370,370,2,3
2014-03-06,3,2,16.0,0,102,370,375,2,3
2014-03-13,3,2,16.0,0,102,375,375,2,3
2014-03-20,3,2,16.0,0,102,375,380,2,3
2014-03-27,3,2,16.0,0,102,370,375,2,3
2014-04-03,4,2,16.0,0,102,375,375,2,3
2014-04-10,4,2,16.0,0,102,375,375,2,3
2014-04-17,4,2,16.0,0,102,380,375,2,3
2014-04-24,4,2,16.0,0,102,375,375,2,3
2014-05-01,5,2,16.0,0,102,375,370,2,3
2014-05-08,5,2,16.0,0,102,375,350,2,3
2014-05-15,5,2,16.0,0,102,375,345,2,3
2014-05-22,5,2,16.0,0,102,375,350,2,3
2014-05-29,5,2,16.0,0,102,370,360,2,3
2014-06-05,6,2,16.0,0,102,350,370,2,3
2014-06-12,6,2,16.0,0,102,345,370,2,3
2014-06-19,6,2,16.0,0,102,350,370,2,3
2014-06-26,6,2,16.0,0,102,360,374,2,3
2014-07-03,7,2,16.0,0,102,370,378,2,3
2014-07-10,7,2,16.0,0,102,370,380,2,3
2014-07-17,7,2,16.0,0,102,370,380,2,3
2014-07-24,7,2,16.0,0,102,374,390,2,3
2014-07-31,7,2,16.0,0,102,378,395,2,3
2014-08-07,8,2,16.0,0,102,380,400,2,3
2014-08-14,8,2,16.0,0,102,380,400,2,3
2014-08-21,8,2,16.0,0,102,390,395,2,3
2014-08-28,8,2,16.0,0,102,395,395,2,3
2014-09-04,9,2,16.0,0,102,400,400,2,3
2014-09-11,9,2,16.0,0,102,400,400,2,3
2014-09-18,9,2,16.0,0,102,395,400,2,3
2014-09-25,9,2,16.0,0,102,395,410,2,3
2014-10-02,10,2,16.0,0,102,400,395,2,3
2014-10-09,10,2,16.0,0,102,400,395,2,3
2014-10-16,10,2,16.0,0,102,400,395,2,3
2014-10-23,10,2,16.0,0,102,410,385,2,3
2014-10-30,10,2,16.0,0,102,395,385,2,3
2014-11-06,11,2,16.0,0,102,395,385,2,3
2014-11-13,11,2,16.0,0,102,395,380,2,3
2014-11-20,11,2,16.0,0,102,385,390,2,3
2014-11-27,11,2,16.0,0,102,385,402,2,3
2014-12-04,12,2,16.0,0,102,385,411,2,3
2014-12-11,12,2,16.0,0,102,380,415,2,3
2014-12-18,12,2,16.0,0,102,390,415,2,3
2014-12-25,12,2,16.0,0,102,402,415,2,3
2015-01-01,1,2,16.0,0,102,411,420,2,3
2015-01-08,1,2,16.0,0,102,415,425,2,3
2015-01-15,1,2,16.0,0,102,415,425,2,3
2015-01-22,1,2,16.0,0,102,415,425,2,3
2015-01-29,1,2,16.0,0,102,420,420,2,3
2015-02-05,2,2,16.0,0,102,425,410,2,3
2015-02-12,2,2,16.0,0,102,425,410,2,3
2015-02-19,2,2,16.0,0,102,425,410,2,3
2015-02-26,2,2,16.0,0,102,420,415,2,3
2015-03-05,3,2,16.0,0,102,410,415,2,3
2015-03-12,3,2,16.0,0,102,410,410,2,3
2015-03-19,3,2,16.0,0,102,410,410,2,3
2015-03-26,3,2,16.0,0,102,415,410,2,3
2015-04-02,4,2,16.0,0,102,415,405,2,3
2015-04-09,4,2,16.0,0,102,410,405,2,3
2015-04-16,4,2,16.0,0,102,410,410,2,3
2015-04-23,4,2,16.0,0,102,410,410,2,3
2015-04-30,4,2,16.0,0,102,405,410,2,3
2015-05-07,5,2,16.0,0,102,405,405,2,3
2015-05-14,5,2,16.0,0,102,410,415,2,3
2015-05-21,5,2,16.0,0,102,410,445,2,3
2015-05-28,5,2,16.0,0,102,410,460,2,3
2015-06-04,6,2,16.0,0,102,405,460,2,3
2015-06-11,6,2,16.0,0,102,415,455,2,3
2015-06-18,6,2,16.0,0,102,445,455,2,3
2015-06-25,6,2,16.0,0,102,460,456,2,3
2015-07-02,7,2,16.0,0,102,460,456,2,3
2015-07-09,7,2,16.0,0,102,455,455,2,3
2015-07-16,7,2,16.0,0,102,455,455,2,3
2015-07-23,7,2,16.0,0,102,456,460,2,3
2015-07-30,7,2,16.0,0,102,456,450,2,3
2015-08-06,8,2,16.0,0,102,455,440,2,3
2015-08-13,8,2,16.0,0,102,455,445,2,3
2015-08-20,8,2,16.0,0,102,460,445,2,3
2015-08-27,8,2,16.0,0,102,450,445,2,3
2015-09-03,9,2,16.0,0,102,440,430,2,3
2015-09-10,9,2,16.0,0,102,445,430,2,3
2015-09-17,9,2,16.0,0,102,445,430,2,3
2015-09-24,9,2,16.0,0,102,445,440,2,3
2015-10-01,10,2,16.0,0,102,430,440,2,3
2015-10-08,10,2,16.0,0,102,430,440,2,3
2015-10-15,10,2,16.0,0,102,430,445,2,3
2015-10-22,10,2,16.0,0,102,440,435,2,3
2015-10-29,10,2,16.0,0,102,440,435,2,3
2015-11-05,11,2,16.0,0,102,440,415,2,3
2015-11-12,11,2,16.0,0,102,445,410,2,3
2015-11-19,11,2,16.0,0,102,435,405,2,3
2015-11-26,11,2,16.0,0,102,435,406,2,3
2015-12-03,12,2,16.0,0,102,415,410,2,3
2015-12-10,12,2,16.0,0,102,410,405,2,3
2015-12-17,12,2,16.0,0,102,405,390,2,3
2015-12-24,12,2,16.0,0,102,406,385,2,3
2015-12-31,12,2,16.0,0,102,410,380,2,3
2016-01-07,1,2,16.0,0,102,405,380,2,3
2016-01-14,1,2,16.0,0,102,390,390,2,3
2016-01-21,1,2,16.0,0,102,385,410,2,3
2016-01-28,1,2,16.0,0,102,380,410,2,3
2016-02-04,2,2,16.0,0,102,380,410,2,3
2016-02-11,2,2,16.0,0,102,390,415,2,3
2016-02-18,2,2,16.0,0,102,410,425,2,3
2016-02-25,2,2,16.0,0,102,410,425,2,3
2016-03-03,3,2,16.0,0,102,410,425,2,3
2016-03-10,3,2,16.0,0,102,415,415,2,3
2016-03-17,3,2,16.0,0,102,425,410,2,3
2016-03-24,3,2,16.0,0,102,425,400,2,3
2016-03-31,3,2,16.0,0,102,425,390,2,3
2016-04-07,4,2,16.0,0,102,415,385,2,3
2016-04-14,4,2,16.0,0,102,410,385,2,3
2016-04-21,4,2,16.0,0,102,400,390,2,3
2016-04-28,4,2,16.0,0,102,390,390,2,3
2016-05-05,5,2,16.0,0,102,385,400,2,3
2016-05-12,5,2,16.0,0,102,385,395,2,3
2016-05-19,5,2,16.0,0,102,390,390,2,3
2016-05-26,5,2,16.0,0,102,390,390,2,3
2016-06-02,6,2,16.0,0,102,400,390,2,3
2016-06-09,6,2,16.0,0,102,395,385,2,3
2016-06-16,6,2,16.0,0,102,390,380,2,3
2016-06-23,6,2,16.0,0,102,390,370,2,3
2016-06-30,6,2,16.0,0,102,390,366,2,3
2016-07-07,7,2,16.0,0,102,385,367,2,3
2016-07-14,7,2,16.0,0,102,380,370,2,3
2016-07-21,7,2,16.0,0,102,370,370,2,3
2016-07-28,7,2,16.0,0,102,366,365,2,3
2016-08-04,8,2,16.0,0,102,367,365,2,3
2016-08-11,8,2,16.0,0,102,370,365,2,3
2016-08-18,8,2,16.0,0,102,370,365,2,3
2016-08-25,8,2,16.0,0,102,365,365,2,3
2016-09-01,9,2,16.0,0,102,365,365,2,3
2016-09-08,9,2,16.0,0,102,365,360,2,3
2016-09-15,9,2,16.0,0,102,365,360,2,3
2016-09-22,9,2,16.0,0,102,365,360,2,3
2016-09-29,9,2,16.0,0,102,365,360,2,3
2016-10-06,10,2,16.0,0,102,360,365,2,3
2016-10-13,10,2,16.0,0,102,360,385,2,3
2016-10-20,10,2,16.0,0,102,360,385,2,3
2016-10-27,10,2,16.0,0,102,360,390,2,3
2016-11-03,11,2,16.0,0,102,365,395,2,3
2016-11-10,11,2,16.0,0,102,385,395,2,3
2016-11-17,11,2,16.0,0,102,385,395,2,3
2016-11-24,11,2,16.0,0,102,390,395,2,3
2016-12-01,12,2,16.0,0,102,395,395,2,3
2016-12-08,12,2,16.0,0,102,395,395,2,3
2016-12-15,12,2,16.0,0,102,395,395,2,3
2016-12-22,12,2,16.0,0,102,395,395,2,3
2016-12-29,12,2,16.0,0,102,395,390,2,3
2017-01-05,1,2,16.0,0,102,395,390,2,3
2017-01-12,1,2,16.0,0,102,395,405,2,3
2017-01-19,1,2,16.0,0,102,395,425,2,3
2017-01-26,1,2,16.0,0,102,390,430,2,3
2017-02-02,2,2,16.0,0,102,390,430,2,3
2017-02-09,2,2,16.0,0,102,405,425,2,3
2017-02-16,2,2,16.0,0,102,425,430,2,3
2017-02-23,2,2,16.0,0,102,430,430,2,3
2017-03-02,3,2,16.0,0,102,430,440,2,3
2017-03-09,3,2,16.0,0,102,425,445,2,3
2017-03-16,3,2,16.0,0,102,430,450,2,3
2017-03-23,3,2,16.0,0,102,430,460,2,3
2017-03-30,3,2,16.0,0,102,440,460,2,3
2017-04-06,4,2,16.0,0,102,445,475,2,3
2017-04-13,4,2,16.0,0,102,450,480,2,3
2017-04-20,4,2,16.0,0,102,460,480,2,3
2017-04-27,4,2,16.0,0,102,460,500,2,3
2017-05-04,5,2,16.0,0,102,475,495,2,3
2017-05-11,5,2,16.0,0,102,480,480,2,3
2017-05-18,5,2,16.0,0,102,480,470,2,3
2017-05-25,5,2,16.0,0,102,500,480,2,3
2017-06-01,6,2,16.0,0,102,495,490,2,3
2017-06-08,6,2,16.0,0,102,480,505,2,3
2017-06-15,6,2,16.0,0,102,470,535,2,3
2017-06-22,6,2,16.0,0,102,480,540,2,3
2017-06-29,6,2,16.0,0,102,490,545,2,3
2017-07-06,7,2,16.0,0,102,505,555,2,3
2017-07-13,7,2,16.0,0,102,535,560,2,3
2017-07-20,7,2,16.0,0,102,540,555,2,3
2017-07-27,7,2,16.0,0,102,545,555,2,3
2017-08-03,8,2,16.0,0,102,555,565,2,3
2017-08-10,8,2,16.0,0,102,560,560,2,3
2017-08-17,8,2,16.0,0,102,555,550,2,3
2017-08-24,8,2,16.0,0,102,555,560,2,3
2017-08-31,8,2,16.0,0,102,565,600,2,3
2017-09-07,9,2,16.0,0,102,560,620,2,3
2017-09-14,9,2,16.0,0,102,550,635,2,3
2017-09-21,9,2,16.0,0,102,560,645,2,3
2017-09-28,9,2,16.0,0,102,600,655,2,3
2017-10-05,10,2,16.0,0,102,620,680,2,3
2017-10-12,10,2,16.0,0,102,635,680,2,3
2017-10-19,10,2,16.0,0,102,645,680,2,3
2017-10-26,10,2,16.0,0,102,655,680,2,3
2017-11-02,11,2,16.0,0,102,680,680,2,3
2017-11-09,11,2,16.0,0,102,680,670,2,3
2017-11-16,11,2,16.0,0,102,680,655,2,3
2017-11-23,11,2,16.0,0,102,680,655,2,3
2017-11-30,11,2,16.0,0,102,680,659,2,3
2017-12-07,12,2,16.0,0,102,670,664,2,3
2017-12-14,12,2,16.0,0,102,655,670,2,3
2017-12-21,12,2,16.0,0,102,655,680,2,3
2017-12-28,12,2,16.0,0,102,659,700,2,3
2018-01-04,1,2,16.0,0,102,664,725,2,3
2018-01-11,1,2,16.0,0,102,670,730,2,3
2018-01-18,1,2,16.0,0,102,680,740,2,3
2018-01-25,1,2,16.0,0,102,700,755,2,3
2018-02-01,2,2,16.0,0,102,725,765,2,3
2018-02-08,2,2,16.0,0,102,730,770,2,3
2018-02-15,2,2,16.0,0,102,740,775,2,3
2018-02-22,2,2,16.0,0,102,755,780,2,3
2018-03-01,3,2,16.0,0,102,765,785,2,3
2018-03-08,3,2,16.0,0,102,770,790,2,3
2018-03-15,3,2,16.0,0,102,775,790,2,3
2018-03-22,3,2,16.0,0,102,780,790,2,3
2018-03-29,3,2,16.0,0,102,785,790,2,3
2018-04-05,4,2,16.0,0,102,790,795,2,3
2018-04-12,4,2,16.0,0,102,790,795,2,3
2018-04-19,4,2,16.0,0,102,790,830,2,3
2018-04-26,4,2,16.0,0,102,790,820,2,3
2018-05-03,5,2,16.0,0,102,795,820,2,3
2018-05-10,5,2,16.0,0,102,795,815,2,3
2018-05-17,5,2,16.0,0,102,830,795,2,3
2018-05-24,5,2,16.0,0,102,820,785,2,3
2018-05-31,5,2,16.0,0,102,820,770,2,3
2018-06-07,6,2,16.0,0,102,815,765,2,3
2018-06-14,6,2,16.0,0,102,795,745,2,3
2018-06-21,6,2,16.0,0,102,785,730,2,3
2018-06-28,6,2,16.0,0,102,770,715,2,3
2018-07-05,7,2,16.0,0,102,765,680,2,3
2018-07-12,7,2,16.0,0,102,745,680,2,3
2018-07-19,7,2,16.0,0,102,730,670,2,3
2018-07-26,7,2,16.0,0,102,715,675,2,3
2018-08-02,8,2,16.0,0,102,680,640,2,3
2018-08-09,8,2,16.0,0,102,680,625,2,3
2018-08-16,8,2,16.0,0,102,670,620,2,3
2018-08-23,8,2,16.0,0,102,675,600,2,3
2018-08-30,8,2,16.0,0,102,640,585,2,3
2018-09-06,9,2,16.0,0,102,625,555,2,3
2018-09-13,9,2,16.0,0,102,620,545,2,3
2018-09-20,9,2,16.0,0,102,600,515,2,3
2018-09-27,9,2,16.0,0,102,585,500,2,3
2018-10-04,10,2,16.0,0,102,555,500,2,3
2018-10-11,10,2,16.0,0,102,545,490,2,3
2018-10-18,10,2,16.0,0,102,515,490,2,3
2018-10-25,10,2,16.0,0,102,500,490,2,3
2018-11-01,11,2,16.0,0,102,500,495,2,3
2018-11-08,11,2,16.0,0,102,490,490,2,3
2018-11-15,11,2,16.0,0,102,490,475,2,3
2018-11-22,11,2,16.0,0,102,490,475,2,3
2018-11-29,11,2,16.0,0,102,495,480,2,3
2018-12-06,12,2,16.0,0,102,490,481,2,3
2018-12-13,12,2,16.0,0,102,475,470,2,3
2018-12-20,12,2,16.0,0,102,475,450,2,3
2018-12-27,12,2,16.0,0,102,480,450,2,3
2019-01-03,1,2,16.0,0,102,481,450,2,3
2019-01-10,1,2,16.0,0,102,470,455,2,3
2019-01-17,1,2,16.0,0,102,450,450,2,3
2019-01-24,1,2,16.0,0,102,450,445,2,3
2019-01-31,1,2,16.0,0,102,450,445,2,3
2019-02-07,2,2,16.0,0,102,455,445,2,3
2019-02-14,2,2,16.0,0,102,450,445,2,3
2019-02-21,2,2,16.0,0,102,445,445,2,3
2019-02-28,2,2,16.0,0,102,445,445,2,3
2019-03-07,3,2,16.0,0,102,445,445,2,3
2019-03-14,3,2,16.0,0,102,445,445,2,3
2019-03-21,3,2,16.0,0,102,445,425,2,3
2019-03-28,3,2,16.0,0,102,445,415,2,3
2019-04-04,4,2,16.0,0,102,445,415,2,3
2019-04-11,4,2,16.0,0,102,445,420,2,3
2019-04-18,4,2,16.0,0,102,425,415,2,3
2019-04-25,4,2,16.0,0,102,415,415,2,3
2019-05-02,5,2,16.0,0,102,415,415,2,3
2019-05-09,5,2,16.0,0,102,420,410,2,3
2019-05-16,5,2,16.0,0,102,415,405,2,3
2019-05-23,5,2,16.0,0,102,415,420,2,3
2019-05-30,5,2,16.0,0,102,415,415,2,3
2019-06-06,6,2,16.0,0,102,410,415,2,3
2019-06-13,6,2,16.0,0,102,405,425,2,3
2019-06-20,6,2,16.0,0,102,420,420,2,3
2019-06-27,6,2,16.0,0,102,415,410,2,3
2019-07-04,7,2,16.0,0,102,415,408,2,3
2019-07-11,7,2,16.0,0,102,425,410,2,3
2019-07-18,7,2,16.0,0,102,420,410,2,3
2019-07-25,7,2,16.0,0,102,410,410,2,3
2019-08-01,8,2,16.0,0,102,408,410,2,3
2019-08-08,8,2,16.0,0,102,410,410,2,3
2019-08-15,8,2,16.0,0,102,410,420,2,3
2019-08-22,8,2,16.0,0,102,410,420,2,3
2019-08-29,8,2,16.0,0,102,410,420,2,3
2019-09-05,9,2,16.0,0,102,410,425,2,3
2019-09-12,9,2,16.0,0,102,420,425,2,3
2019-09-19,9,2,16.0,0,102,420,425,2,3
2019-09-26,9,2,16.0,0,102,420,425,2,3
2019-10-03,10,2,16.0,0,102,425,430,2,3
2019-10-10,10,2,16.0,0,102,425,430,2,3
2019-10-17,10,2,16.0,0,102,425,430,2,3
2019-10-24,10,2,16.0,0,102,425,435,2,3
2019-10-31,10,2,16.0,0,102,430,440,2,3
2019-11-07,11,2,16.0,0,102,430,445,2,3
2019-11-14,11,2,16.0,0,102,430,445,2,3
2019-11-21,11,2,16.0,0,102,435,445,2,3
2019-11-28,11,2,16.0,0,102,440,446,2,3
2019-12-05,12,2,16.0,0,102,445,446,2,3
2019-12-12,12,2,16.0,0,102,445,445,2,3
2019-12-19,12,2,16.0,0,102,445,445,2,3
2019-12-26,12,2,16.0,0,102,446,450,2,3
2020-01-02,1,2,16.0,0,102,446,450,2,3
2020-01-09,1,2,16.0,0,102,445,455,2,3
2020-01-16,1,2,16.0,0,102,445,455,2,3
2020-01-23,1,2,16.0,0,102,450,455,2,3
2020-01-30,1,2,16.0,0,102,450,470,2,3
2020-02-06,2,2,16.0,0,102,455,485,2,3
2020-02-13,2,2,16.0,0,102,455,500,2,3
2020-02-20,2,2,16.0,0,102,455,490,2,3
2020-02-27,2,2,16.0,0,102,470,475,2,3
2020-03-05,3,2,16.0,0,102,485,465,2,3
2020-03-12,3,2,16.0,0,102,500,465,2,3
2020-03-19,3,2,16.0,0,102,490,465,2,3
2020-03-26,3,2,16.0,0,102,475,455,2,3
2020-04-02,4,2,16.0,0,102,465,455,2,3
2020-04-09,4,2,16.0,0,102,465,460,2,3
2020-04-16,4,2,16.0,0,102,465,465,2,3
2020-04-23,4,2,16.0,0,102,455,480,2,3
2020-04-30,4,2,16.0,0,102,455,480,2,3
2020-05-07,5,2,16.0,0,102,460,465,2,3
2008-01-10,1,2,16.0,0,103,284,260,2,4
2008-01-17,1,2,16.0,0,103,268,278,2,4
2008-01-24,1,2,16.0,0,103,252,273,2,4
2008-01-31,1,2,16.0,0,103,249,262,2,4
2008-02-07,2,2,16.0,0,103,260,259,2,4
2008-02-14,2,2,16.0,0,103,278,260,2,4
2008-02-21,2,2,16.0,0,103,273,252,2,4
2008-02-28,2,2,16.0,0,103,262,252,2,4
2008-03-06,3,2,16.0,0,103,259,252,2,4
2008-03-13,3,2,16.0,0,103,260,271,2,4
2008-03-20,3,2,16.0,0,103,252,276,2,4
2008-03-27,3,2,16.0,0,103,252,269,2,4
